Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,315.109985,315.290009,305.179993,309.309998,308.220184,45305900
2021-01-05,308.290009,312.140015,308.290009,311.859985,310.761200,29323400
2021-01-06,307.000000,311.880005,305.980011,307.540009,306.456421,52809600
2021-01-07,310.279999,315.839996,310.250000,314.980011,313.870209,30394800
2021-01-08,317.339996,319.390015,315.079987,319.029999,317.905945,33955800
2021-01-11,315.980011,317.190002,313.750000,314.420013,313.312225,32746400
2021-01-12,314.459991,315.579987,311.200012,313.920013,312.813934,29266800
2021-01-13,314.190002,316.859985,313.570007,316.040009,314.926483,22898400
2021-01-14,316.500000,317.529999,313.859985,314.350006,313.242432,23500100
2021-01-15,314.130005,315.119995,310.579987,311.859985,310.761200,35118700
2021-01-19,314.250000,316.929993,313.119995,316.410004,315.295197,24537000
2021-01-20,320.140015,324.739990,316.510010,323.769989,322.629211,30728100
2021-01-21,325.149994,327.130005,323.730011,326.359985,325.210083,25130600
2021-01-22,325.290009,326.459991,324.709991,325.420013,324.273407,21609400
2021-01-25,328.910004,330.320007,321.410004,328.109985,326.953918,39080600
2021-01-26,328.850006,329.760010,327.220001,328.589996,327.432251,25498100
2021-01-27,326.260010,326.269989,317.359985,319.429993,318.304535,55264000
2021-01-28,320.670013,326.420013,320.029999,321.320007,320.187897,42836300
2021-01-29,319.579987,320.720001,312.760010,314.559998,313.451691,55259000
2021-02-01,318.109985,323.540009,316.019989,322.420013,321.283997,35646000
2021-02-02,325.480011,328.869995,325.309998,327.679993,326.525482,33930800
2021-02-03,329.820007,330.200012,326.320007,326.380005,325.230042,24824500
2021-02-04,327.820007,330.329987,326.459991,330.239990,329.076447,22350900
2021-02-05,331.220001,332.399994,329.529999,331.359985,330.192474,22732000
2021-02-08,333.100006,333.739990,331.410004,333.579987,332.404663,20462800
2021-02-09,332.619995,334.809998,332.609985,333.510010,332.334961,17597500
2021-02-10,334.989990,335.459991,329.500000,332.750000,331.577576,28068700
