Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,104.500000,104.910004,103.099998,103.250000,97.621765,24367100
2015-01-02,103.760002,104.199997,102.440002,102.940002,97.328667,31314600
2015-01-05,102.489998,102.610001,101.139999,101.430000,95.900986,36521300
2015-01-06,101.580002,101.750000,99.620003,100.070000,94.615120,66205500
2015-01-07,100.730003,101.599998,100.489998,101.360001,95.834793,37577400
2015-01-08,102.220001,103.500000,102.110001,103.300003,97.669052,40212600
2015-01-09,103.620003,103.650002,102.019997,102.620003,97.026093,41410100
2015-01-12,102.820000,102.930000,101.290001,101.550003,96.014435,34129800
2015-01-13,102.540001,103.620003,100.699997,101.519997,95.986061,56162300
2015-01-14,100.500000,101.480003,100.070000,100.959999,95.456596,51354200
2015-01-15,101.430000,101.589996,99.529999,99.650002,94.217987,51005400
2015-01-16,99.519997,100.949997,99.360001,100.820000,95.324226,35362200
2015-01-20,101.430000,101.879997,100.290001,101.620003,96.080605,30964100
2015-01-21,101.320000,102.620003,100.959999,102.139999,96.572289,40128800
2015-01-22,102.540001,104.139999,101.639999,104.029999,98.359245,40887200
2015-01-23,104.019997,104.580002,103.720001,104.260002,98.576706,34783000
2015-01-26,104.139999,104.330002,103.610001,104.139999,98.463249,19960900
2015-01-27,102.500000,102.559998,101.099998,101.440002,95.910439,45253200
2015-01-28,103.070000,103.180000,100.900002,100.919998,95.418777,43591700
2015-01-29,100.839996,102.080002,99.959999,101.889999,96.335907,46539700
2015-01-30,101.800003,102.580002,100.959999,101.099998,95.588959,42927600
2015-02-02,101.330002,102.070000,99.750000,101.980003,96.420990,43624700
2015-02-03,102.349998,103.029999,101.680000,102.959999,97.347549,30750400
2015-02-04,102.540001,103.550003,102.309998,102.870003,97.262466,34073200
2015-02-05,103.129997,103.830002,102.870003,103.760002,98.103951,23605500
2015-02-06,103.919998,104.169998,102.760002,103.129997,97.508286,34169300
2015-02-09,102.730003,103.290001,102.550003,102.800003,97.196281,22604700
2015-02-10,103.370003,104.540001,103.209999,104.400002,98.709099,23686500
2015-02-11,104.519997,105.019997,104.320000,104.779999,99.068352,20303600
2015-02-12,105.459999,106.040001,105.300003,106.000000,100.221886,22520300
2015-02-13,106.300003,106.930000,106.099998,106.910004,101.082268,29030200
2015-02-17,106.910004,107.080002,106.639999,107.010002,101.176811,17675300
2015-02-18,106.879997,107.220001,106.739998,107.160004,101.318611,15149600
2015-02-19,107.089996,107.760002,107.059998,107.690002,101.819733,19828100
2015-02-20,107.620003,108.470001,107.279999,108.410004,102.500496,28336700
2015-02-23,108.349998,108.550003,108.110001,108.519997,102.604500,17868000
2015-02-24,108.379997,108.730003,108.050003,108.599998,102.680107,19745000
2015-02-25,108.440002,108.860001,108.089996,108.330002,102.424850,19472300
2015-02-26,108.440002,108.940002,108.139999,108.879997,102.944870,22255500
2015-02-27,108.839996,108.910004,108.230003,108.400002,102.491043,27757600
2015-03-02,108.610001,109.419998,108.589996,109.379997,103.417610,22988600
2015-03-03,109.050003,109.160004,108.180000,108.870003,102.935425,20788900
2015-03-04,108.510002,108.669998,107.860001,108.449997,102.538307,21007400
2015-03-05,108.730003,108.970001,108.190002,108.639999,102.717949,15381000
2015-03-06,108.500000,108.709999,107.139999,107.410004,101.555008,30990400
2015-03-09,107.629997,107.989998,107.190002,107.720001,101.848106,26237100
2015-03-10,106.949997,106.980003,105.720001,105.720001,99.957115,34234500
2015-03-11,105.879997,106.010002,105.070000,105.110001,99.380409,25459700
2015-03-12,105.029999,105.919998,104.959999,105.800003,100.032768,21473200
2015-03-13,105.699997,106.120003,104.680000,105.339996,99.597824,42021100
2015-03-16,105.730003,106.739998,105.620003,106.699997,100.883705,25674100
2015-03-17,106.410004,107.040001,106.160004,106.870003,101.044449,19603800
2015-03-18,106.580002,108.410004,106.029999,107.919998,102.037186,40622200
2015-03-19,108.029999,108.379997,107.870003,108.080002,102.188461,31314000
2015-03-20,108.720001,109.070000,108.510002,108.529999,102.849937,31761400
2015-03-23,108.470001,108.769997,108.279999,108.320000,102.650925,17268500
2015-03-24,108.309998,108.809998,107.910004,107.930000,102.281342,22445300
2015-03-25,108.099998,108.199997,105.419998,105.459999,99.940605,41581400
2015-03-26,104.589996,105.699997,104.239998,105.099998,99.599449,47846300
2015-03-27,105.080002,105.769997,104.919998,105.519997,99.997482,33878400
2015-03-30,106.160004,106.820000,106.160004,106.730003,101.144150,30570200
2015-03-31,106.430000,106.650002,105.570000,105.599998,100.073296,30488100
2015-04-01,105.599998,105.620003,104.370003,105.050003,99.552071,32970500
2015-04-02,105.150002,105.459999,104.779999,105.120003,99.618416,19164200
2015-04-06,104.500000,106.269997,104.339996,105.980003,100.433403,24451100
2015-04-07,105.919998,106.699997,105.800003,105.800003,100.262833,19379400
