Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,94.199997,94.599998,91.419998,93.139999,93.139999,7600200
2021-01-05,92.180000,94.480003,92.180000,94.375000,94.375000,5445300
2021-01-06,93.529999,97.266998,93.029999,95.279999,95.279999,6512200
2021-01-07,97.400002,103.629997,97.175003,103.379997,103.379997,6784100
2021-01-08,105.050003,109.279999,103.239998,105.860001,105.860001,8526800
2021-01-11,104.709999,105.620003,102.029999,104.449997,104.449997,5248900
2021-01-12,105.269997,106.309998,103.250000,104.339996,104.339996,3957100
2021-01-13,105.000000,107.099998,103.959999,105.599998,105.599998,4378300
2021-01-14,106.510002,110.110001,106.180000,109.300003,109.300003,6109800
2021-01-15,110.750000,112.410004,107.360001,107.959999,107.959999,9310200
2021-01-19,110.699997,111.910004,109.550003,111.870003,111.870003,5662100
2021-01-20,113.639999,114.830002,112.389999,112.470001,112.470001,6391600
2021-01-21,113.330002,113.500000,109.160004,109.540001,109.540001,6330900
2021-01-22,108.559998,110.720001,108.339996,110.540001,110.540001,4026700
2021-01-25,111.419998,112.849998,107.970001,110.690002,110.690002,5434600
2021-01-26,110.900002,112.000000,104.970001,105.250000,105.250000,6178200
2021-01-27,102.489998,103.970001,98.379997,100.709999,100.709999,10447400
2021-01-28,100.980003,104.849998,100.980003,103.269997,103.269997,6477400
2021-01-29,102.599998,104.400002,100.120003,101.930000,101.930000,6060700
2021-02-01,104.099998,104.900002,102.150002,104.730003,104.730003,4522300
2021-02-02,107.059998,108.989998,106.665001,107.980003,107.980003,5500700
2021-02-03,110.300003,110.300003,107.180000,107.220001,107.220001,5220200
2021-02-04,108.550003,109.500000,107.515999,108.930000,108.930000,3946000
2021-02-05,109.010002,109.375999,107.760002,108.904999,108.904999,4275300
2021-02-08,110.809998,112.580002,110.599998,112.230003,112.230003,5986500
2021-02-09,112.699997,113.419998,111.709999,112.010002,112.010002,5621200
2021-02-10,114.250000,115.150002,109.059998,110.580002,110.580002,6949400
2021-02-11,112.309998,112.489998,109.320000,110.959999,110.959999,4977600
2021-02-12,110.760002,112.099998,108.760002,112.010002,112.010002,3862500
2021-02-16,114.070000,114.330002,109.470001,109.639999,109.639999,6786500
2021-02-17,108.599998,108.681999,104.519997,107.889999,107.889999,7041400
2021-02-18,105.230003,106.599998,103.169998,105.699997,105.699997,4907900
2021-02-19,107.099998,108.971001,106.580002,107.459999,107.459999,4566200
2021-02-22,106.300003,106.550003,101.239998,101.720001,101.720001,7935900
2021-02-23,97.300003,99.139999,91.250999,98.620003,98.620003,13350200
2021-02-24,98.589996,100.989998,96.830002,98.839996,98.839996,6572100
2021-02-25,97.699997,98.540001,91.930000,93.129997,93.129997,9233300
2021-02-26,93.099998,95.478996,90.169998,93.510002,93.510002,7730800
2021-03-01,96.120003,98.300003,95.599998,97.790001,97.790001,5656600
2021-03-02,98.260002,98.730003,95.879997,95.959999,95.959999,3674400
2021-03-03,95.599998,95.699997,89.839996,90.330002,90.330002,6566600
2021-03-04,88.820000,90.650002,83.220001,85.129997,85.129997,12734400
2021-03-05,85.500000,85.970001,78.250000,85.139999,85.139999,13971300
2021-03-08,84.559998,87.160004,81.040001,81.739998,81.739998,8026800
2021-03-09,85.389999,88.940002,85.300003,87.989998,87.989998,6606700
2021-03-10,90.720001,91.930000,88.120003,88.250000,88.250000,5634300
2021-03-11,91.010002,93.430000,90.699997,93.199997,93.199997,5712500
2021-03-12,91.470001,91.820000,89.330002,91.800003,91.800003,2989600
2021-03-15,92.230003,94.110001,91.500000,93.860001,93.860001,3164500
2021-03-16,94.919998,95.250000,90.449997,92.300003,92.300003,3830200
2021-03-17,89.959999,94.190002,88.849998,92.989998,92.989998,3636400
2021-03-18,91.360001,91.589996,88.320000,88.660004,88.660004,3000000
2021-03-19,88.690002,91.190002,88.489998,90.870003,90.870003,3034800
2021-03-22,91.980003,93.989998,90.830002,92.919998,92.919998,3296300
2021-03-23,91.910004,92.019997,88.639999,89.320000,89.320000,4147800
2021-03-24,89.519997,89.680000,84.459999,84.720001,84.720001,6243600
2021-03-25,82.290001,85.195000,81.050003,84.970001,84.970001,4896300
2021-03-26,84.989998,85.839996,82.041000,84.580002,84.580002,3559100
2021-03-29,83.989998,84.580002,82.300003,83.059998,83.059998,2270200
2021-03-30,82.190002,84.860001,80.870003,84.419998,84.419998,3338600
2021-03-31,85.250000,89.220001,85.099998,88.730003,88.730003,4023200
2021-04-01,90.339996,92.180000,89.230003,89.510002,89.510002,3590900
2021-04-05,91.209999,91.370003,89.779999,90.790001,90.790001,1820900
2021-04-06,90.570000,92.029999,89.861000,90.800003,90.800003,1939500
2021-04-07,90.650002,90.650002,87.290001,87.739998,87.739998,2274000
2021-04-08,88.089996,89.849998,88.000999,88.680000,88.680000,2398400
2021-04-09,88.110001,88.349998,86.860001,87.739998,87.739998,2290800
2021-04-12,87.000000,87.290001,85.070000,86.620003,86.620003,2136600
2021-04-13,86.339996,89.459999,86.339996,89.320000,89.320000,2444400
2021-04-14,89.809998,91.938004,89.250000,89.470001,89.470001,2877900
2021-04-15,90.809998,91.449997,90.029999,90.339996,90.339996,1853800
2021-04-16,90.389999,90.550003,87.919998,88.699997,88.699997,2507500
2021-04-19,87.639999,88.800003,85.169998,86.639999,86.639999,4500500
2021-04-20,85.970001,87.440002,84.241997,85.870003,85.870003,2868300
2021-04-21,85.050003,88.230003,84.690002,88.120003,88.120003,2305600
2021-04-22,88.220001,90.199997,87.739998,88.464996,88.464996,2501700
2021-04-23,88.500000,89.930000,88.300003,89.580002,89.580002,1630300
2021-04-26,89.887001,92.760002,89.320000,92.339996,92.339996,2088300
2021-04-27,92.779999,92.980003,91.059998,92.160004,92.160004,1447500
2021-04-28,91.290001,92.370003,90.230003,91.580002,91.580002,1970200
2021-04-29,91.510002,91.800003,88.300003,89.639999,89.639999,2657100
2021-04-30,88.449997,90.010002,88.320000,88.870003,88.870003,1858900
2021-05-03,89.220001,89.489998,86.220001,86.489998,86.489998,2718100
2021-05-04,85.029999,85.180000,82.239998,83.419998,83.419998,4958400
2021-05-05,83.820000,84.278000,81.570000,82.089996,82.089996,3157400
2021-05-06,81.209999,81.400002,78.199997,79.839996,79.839996,6115400
2021-05-07,80.900002,83.059998,80.430000,80.870003,80.870003,3643300
2021-05-10,80.440002,80.449997,76.099998,76.129997,76.129997,7324500
2021-05-11,72.500000,77.879997,72.455002,76.930000,76.930000,7074000
2021-05-12,75.620003,76.934998,74.660004,74.989998,74.989998,4140600
2021-05-13,75.339996,76.620003,72.070000,73.639999,73.639999,5428200
2021-05-14,74.449997,77.019997,74.339996,76.559998,76.559998,3511600
2021-05-17,75.769997,76.830002,74.940002,76.389999,76.389999,2609700
2021-05-18,76.500000,79.669998,75.989998,77.900002,77.900002,3773700
2021-05-19,75.680000,77.180000,75.360001,76.470001,76.470001,4359500
2021-05-20,77.059998,79.428001,76.900002,78.769997,78.769997,3549200
2021-05-21,79.139999,79.980003,78.260002,78.370003,78.370003,2724500
2021-05-24,78.790001,79.839996,78.459999,79.040001,79.040001,1945500
2021-05-25,79.349998,80.419998,78.760002,79.480003,79.480003,2032400
2021-05-26,79.650002,80.889999,79.269997,80.830002,80.830002,2304500
2021-05-27,80.599998,81.389999,79.419998,81.330002,81.330002,2323500
2021-05-28,81.669998,84.050003,81.540001,81.750000,81.750000,2330600
2021-06-01,82.459999,82.489998,79.940002,81.300003,81.300003,2993900
2021-06-02,81.029999,81.919998,80.290001,81.070000,81.070000,2246800
2021-06-03,80.080002,80.949997,78.529999,79.180000,79.180000,2259700
2021-06-04,79.760002,81.019997,79.760002,80.290001,80.290001,1274600
2021-06-07,80.260002,83.930000,80.260002,83.150002,83.150002,4020600
2021-06-08,84.059998,84.690002,81.980003,83.970001,83.970001,2212200
2021-06-09,84.339996,85.989998,84.339996,85.010002,85.010002,3076700
2021-06-10,85.110001,87.550003,84.370003,87.309998,87.309998,4741800
2021-06-11,87.010002,87.580002,86.150002,86.930000,86.930000,2121400
2021-06-14,87.379997,88.250000,86.930000,87.589996,87.589996,2490000
2021-06-15,87.500000,87.500000,84.790001,85.550003,85.550003,3104100
2021-06-16,85.269997,85.910004,82.989998,85.019997,85.019997,2842500
2021-06-17,84.370003,87.709999,84.349998,87.160004,87.160004,4176000
2021-06-18,86.050003,87.389999,85.839996,86.620003,86.620003,3179300
2021-06-21,86.599998,87.900002,85.190002,87.419998,87.419998,2119600
2021-06-22,87.040001,87.830002,86.589996,87.680000,87.680000,2256200
2021-06-23,87.540001,88.879997,87.540001,88.519997,88.519997,1665500
2021-06-24,88.830002,90.349998,88.830002,89.620003,89.620003,3189000
2021-06-25,89.699997,90.220001,88.985001,90.080002,90.080002,2564200
2021-06-28,92.779999,93.660004,92.349998,93.010002,93.010002,6817700
2021-06-29,93.050003,93.970001,92.160004,93.099998,93.099998,2646300
2021-06-30,93.099998,94.139999,91.580002,92.500000,92.500000,2964900
