Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,93.440002,93.510002,91.279999,92.050003,90.997032,6892800
2021-01-05,92.139999,93.239998,92.139999,93.059998,91.995468,1267400
2021-01-06,92.870003,94.470001,92.769997,93.720001,92.647926,1569100
2021-01-07,94.089996,94.830002,94.059998,94.669998,93.587051,1538600
2021-01-08,95.400002,95.529999,94.510002,95.529999,94.437218,3344100
2021-01-11,94.360001,95.059998,94.300003,94.669998,93.587051,1083300
2021-01-12,94.709999,95.120003,94.379997,95.029999,93.942940,1844300
2021-01-13,95.029999,95.360001,94.760002,95.110001,94.022018,785600
2021-01-14,95.430000,95.750000,95.199997,95.269997,94.180191,1882400
2021-01-15,94.559998,94.760002,93.769997,94.279999,93.201515,1439500
2021-01-19,95.150002,95.250000,94.769997,95.099998,94.012138,5679400
2021-01-20,95.699997,96.330002,95.599998,96.250000,95.148979,1916800
2021-01-21,96.389999,96.419998,95.910004,96.279999,95.178635,1099200
2021-01-22,95.540001,96.010002,95.489998,95.830002,94.733788,1246700
2021-01-25,95.830002,96.120003,94.720001,96.040001,94.941383,1162500
2021-01-26,96.150002,96.239998,95.580002,95.760002,94.664589,1649200
2021-01-27,94.480003,94.589996,93.029999,93.459999,92.390900,3260300
2021-01-28,93.849998,94.980003,93.690002,94.220001,93.142212,5314400
2021-01-29,93.389999,93.690002,91.860001,92.370003,91.313377,3117200
2021-02-01,93.419998,94.080002,92.949997,93.949997,92.875290,2581600
2021-02-02,94.779999,95.400002,94.779999,95.250000,94.160431,1328100
2021-02-03,95.410004,95.669998,94.980003,95.400002,94.308708,1290900
2021-02-04,95.480003,96.059998,95.389999,96.059998,94.961151,957000
2021-02-05,96.540001,96.690002,96.180000,96.650002,95.544403,975700
2021-02-08,97.050003,97.360001,96.919998,97.320000,96.206749,1048700
2021-02-09,97.269997,97.769997,97.199997,97.620003,96.503311,847600
2021-02-10,98.139999,98.220001,97.059998,97.610001,96.493423,1397000
2021-02-11,98.099998,98.220001,97.470001,98.110001,96.987701,856400
2021-02-12,97.839996,98.580002,97.809998,98.580002,97.452332,1006100
2021-02-16,99.070000,99.190002,98.470001,98.709999,97.580849,1096400
2021-02-17,98.150002,98.500000,97.730003,98.389999,97.264511,763800
2021-02-18,97.690002,97.989998,97.080002,97.860001,96.740562,1212700
2021-02-19,98.239998,98.550003,97.970001,98.110001,96.987701,1006300
2021-02-22,97.250000,97.769997,97.050003,97.059998,95.949715,812700
2021-02-23,96.589996,97.510002,95.370003,97.239998,96.127655,2447600
2021-02-24,96.660004,97.930000,96.370003,97.860001,96.740562,1553900
2021-02-25,97.699997,98.010002,95.320000,95.629997,94.536072,2147600
