Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,29.590000,29.600000,28.830000,29.080000,28.713137,47086300
2021-01-05,29.070000,29.340000,28.920000,29.209999,28.841497,35265400
2021-01-06,29.770000,30.740000,29.770000,30.500000,30.115223,102254900
2021-01-07,30.950001,31.260000,30.879999,30.940001,30.549675,64342700
2021-01-08,31.090000,31.100000,30.510000,30.920000,30.529926,54266400
2021-01-11,30.620001,31.070000,30.490000,31.020000,30.628666,56590400
2021-01-12,31.200001,31.490000,31.110001,31.340000,30.944628,60546600
2021-01-13,31.290001,31.400000,31.090000,31.320000,30.924881,55394700
2021-01-14,31.410000,31.620001,31.290001,31.459999,31.063112,49828800
2021-01-15,31.000000,31.190001,30.709999,30.940001,30.549675,68732700
2021-01-19,31.100000,31.180000,30.830000,31.020000,30.628666,97457200
2021-01-20,31.120001,31.120001,30.780001,30.889999,30.500303,56113100
2021-01-21,30.870001,30.930000,30.559999,30.559999,30.174467,43713800
2021-01-22,30.250000,30.459999,30.200001,30.340000,29.957243,37928000
2021-01-25,30.040001,30.160000,29.740000,30.120001,29.740019,68321500
2021-01-26,30.240000,30.280001,29.860001,29.879999,29.503044,55504600
2021-01-27,29.469999,29.500000,28.940001,29.000000,28.634148,84059200
2021-01-28,29.370001,29.879999,29.280001,29.540001,29.167337,62985900
2021-01-29,29.459999,29.540001,28.820000,28.950001,28.584778,78260700
2021-02-01,29.270000,29.370001,29.020000,29.330000,28.959984,41947400
2021-02-02,29.670000,30.190001,29.660000,30.040001,29.661028,54263000
2021-02-03,30.000000,30.219999,29.940001,30.209999,29.828882,46195200
2021-02-04,30.309999,30.889999,30.299999,30.879999,30.490429,63061800
2021-02-05,31.100000,31.129999,30.820000,30.889999,30.500303,38461900
2021-02-08,30.990000,31.290001,30.990000,31.290001,30.895260,48756300
2021-02-09,31.190001,31.400000,31.080000,31.299999,30.905132,33572000
2021-02-10,31.459999,31.500000,31.150000,31.299999,30.905132,38899600
2021-02-11,31.320000,31.440001,30.990000,31.200001,30.806395,31909500
2021-02-12,31.170000,31.549999,31.139999,31.520000,31.122356,38271800
2021-02-16,31.840000,32.209999,31.700001,32.060001,31.655544,71330600
2021-02-17,31.959999,32.259998,31.850000,32.220001,31.813526,60460900
2021-02-18,31.990000,32.200001,31.770000,32.029999,31.625921,45188200
2021-02-19,32.240002,32.520000,32.200001,32.410000,32.001125,54361800
2021-02-22,32.299999,32.830002,32.290001,32.709999,32.297344,65930200
2021-02-23,32.939999,32.950001,32.570000,32.910000,32.494820,94331400
2021-02-24,32.959999,33.639999,32.939999,33.549999,33.126743,66000600
2021-02-25,33.820000,33.840000,32.849998,32.939999,32.524441,92189400
2021-02-26,32.889999,32.990002,32.189999,32.310001,31.902393,103105700
2021-03-01,32.860001,33.520000,32.860001,33.320000,32.899647,67590700
2021-03-02,33.279999,33.470001,33.169998,33.200001,32.781158,49987000
2021-03-03,33.330002,33.959999,33.290001,33.459999,33.037884,72541700
2021-03-04,33.369999,33.689999,32.599998,33.080002,32.662678,101311800
2021-03-05,33.639999,33.799999,32.779999,33.709999,33.284725,109299800
2021-03-08,33.959999,34.580002,33.820000,34.139999,33.709301,90538200
2021-03-09,33.869999,34.330002,33.520000,33.830002,33.403217,117224600
2021-03-10,33.990002,34.650002,33.930000,34.520000,34.084511,73269300
2021-03-11,34.340000,34.689999,34.139999,34.419998,33.985767,50904800
2021-03-12,34.820000,34.950001,34.660000,34.770000,34.331356,68126000
2021-03-15,34.900002,34.910000,34.250000,34.570000,34.133881,57836400
2021-03-16,34.389999,34.430000,33.939999,34.209999,33.778419,67373600
2021-03-17,34.459999,34.639999,34.080002,34.439999,34.005516,64051100
2021-03-18,34.790001,35.290001,34.500000,34.619999,34.183247,96690500
2021-03-19,34.349998,34.380001,33.860001,34.220001,33.788296,98510500
2021-03-22,33.820000,33.889999,33.509998,33.630001,33.352917,68170600
2021-03-23,33.430000,33.660000,33.040001,33.160000,32.886787,70441900
2021-03-24,33.400002,33.799999,33.279999,33.279999,33.005795,63357100
2021-03-25,33.259998,33.889999,33.000000,33.840000,33.561180,60532600
2021-03-26,34.189999,34.430000,33.950001,34.369999,34.086811,53779900
2021-03-29,33.889999,34.290001,33.720001,34.070000,33.789284,71777800
2021-03-30,34.250000,34.470001,34.209999,34.310001,34.027309,55011400
2021-03-31,34.240002,34.380001,34.029999,34.049999,33.769451,51138300
2021-04-01,34.000000,34.470001,34.000000,34.470001,34.185989,51690100
2021-04-05,34.840000,34.910000,34.630001,34.740002,34.453766,51790700
2021-04-06,34.660000,34.830002,34.549999,34.669998,34.384342,41336800
2021-04-07,34.770000,34.919998,34.599998,34.840000,34.552940,38660800
2021-04-08,34.709999,34.889999,34.470001,34.849998,34.562859,39927400
